 ,Area,Mean,StdDev,Min,Max,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,270,255,0,255,255,738.074,12.552,65.012,729,2,17,22,23.592,14.572,117.481,0.803,24.698,68850,255,NaN,NaN,100,68850,1,731,3,121.759,15.652,1.619,0.618,0.933
2,23,255,0,255,255,466.370,7.978,17.556,463,5,6,6,6.221,4.707,131.413,0.938,6.708,5865,255,NaN,NaN,100,5865,1,465,5,116.565,4.950,1.322,0.757,0.852
3,2126,255,0,255,255,1134.706,33.755,199.078,1105,7,63,55,56.383,48.009,36.253,0.674,64.288,542130,255,NaN,NaN,100,542130,1,1105,36,15.333,48.003,1.174,0.851,0.903
4,226,255,0,255,255,65.602,16.341,61.255,56,8,20,16,20.792,13.840,158.467,0.757,21.471,57630,255,NaN,NaN,100,57630,1,56,12,152.241,14.863,1.502,0.666,0.900
5,237,255,0,255,255,373.399,19.196,65.012,359,10,25,16,21.984,13.726,14.274,0.705,25.962,60435,255,NaN,NaN,100,60435,1,359,25,15.642,15.780,1.602,0.624,0.886
6,100,255,0,255,255,639.050,17.760,40.385,635,10,8,15,15.330,8.306,88.763,0.771,15.652,25500,255,NaN,NaN,100,25500,1,635,24,63.435,8.000,1.846,0.542,0.917
7,784,255,0,255,255,403.219,32.610,129.296,389,13,27,43,43.858,22.760,103.622,0.589,46.239,199920,255,NaN,NaN,100,199920,1,391,13,111.571,25.747,1.927,0.519,0.851
8,164,255,0,255,255,726.774,21.573,51.355,720,13,15,17,17.191,12.146,113.928,0.781,18.788,41820,255,NaN,NaN,100,41820,1,722,13,115.201,13.435,1.415,0.707,0.891
9,902,255,0,255,255,893.011,33.688,127.782,875,13,34,41,38.317,29.972,56.367,0.694,42.202,230010,255,NaN,NaN,100,230010,1,895,54,76.293,31.514,1.278,0.782,0.900
10,292,255,0,255,255,553.911,29.288,70.083,547,16,16,26,25.453,14.607,101.373,0.747,26.476,74460,255,NaN,NaN,100,74460,1,551,16,100.886,16.000,1.743,0.574,0.924
11,621,255,0,255,255,767.896,30.413,101.882,751,16,33,26,35.202,22.461,23.139,0.752,36.892,158355,255,NaN,NaN,100,158355,1,753,42,32.829,23.380,1.567,0.638,0.936
12,460,255,0,255,255,799.789,36.765,87.397,790,21,21,31,30.133,19.437,88.515,0.757,31.575,117300,255,NaN,NaN,100,117300,1,795,52,79.046,21.000,1.550,0.645,0.929
13,375,255,0,255,255,140.140,36.788,74.912,128,25,24,23,22.441,21.277,141.413,0.840,24.698,95625,255,NaN,NaN,100,95625,1,136,25,121.759,21.920,1.055,0.948,0.917
14,386,255,0,255,255,346.238,35.777,79.456,335,25,20,23,25.918,18.963,111.052,0.768,29.206,98430,255,NaN,NaN,100,98430,1,337,25,128.047,20.000,1.367,0.732,0.947
15,768,255,0,255,255,371.895,39.728,116.569,356,26,35,29,36.417,26.852,158.422,0.710,37.696,195840,255,NaN,NaN,100,195840,1,356,29,158.199,29.000,1.356,0.737,0.913
16,370,255,0,255,255,455.368,35.895,77.497,443,26,25,22,25.181,18.708,162.286,0.774,25.710,94350,255,NaN,NaN,100,94350,1,443,31,166.504,20.555,1.346,0.743,0.902
17,806,255,0,255,255,207.000,47.703,125.439,190,28,33,40,46.115,22.254,120.269,0.644,47.508,205530,255,NaN,NaN,100,205530,1,191,30,130.732,23.637,2.072,0.483,0.908
18,429,255,0,255,255,1041.861,46.931,91.740,1032,29,19,35,34.923,15.641,79.617,0.641,35.511,109395,255,NaN,NaN,100,109395,1,1041,64,80.272,16.463,2.233,0.448,0.904
19,513,255,0,255,255,726.089,49.822,98.468,716,32,19,34,34.720,18.812,87.586,0.665,34.482,130815,255,NaN,NaN,100,130815,1,720,65,73.142,19.000,1.846,0.542,0.921
20,571,255,0,255,255,675.232,47.006,92.912,662,33,26,29,29.930,24.291,128.960,0.831,32.016,145605,255,NaN,NaN,100,145605,1,664,36,128.660,26.000,1.232,0.812,0.932
21,1909,255,0,255,255,1193.693,61.223,183.037,1168,35,54,50,53.183,45.703,33.552,0.716,59.942,486795,255,NaN,NaN,100,486795,1,1168,77,27.848,46.957,1.164,0.859,0.945
22,485,255,0,255,255,1100.011,50.081,89.640,1086,36,29,26,25.631,24.093,128.881,0.758,29.614,123675,255,NaN,NaN,100,123675,1,1086,49,168.311,24.412,1.064,0.940,0.905
23,189,255,0,255,255,695.373,45.378,54.284,689,37,14,17,17.207,13.985,60.038,0.806,19.723,48195,255,NaN,NaN,100,48195,1,689,54,59.534,14.000,1.230,0.813,0.933
24,296,255,0,255,255,446.115,51.318,70.569,435,40,22,21,21.818,17.274,147.550,0.747,23.022,75480,255,NaN,NaN,100,75480,1,441,41,124.380,18.109,1.263,0.792,0.882
25,127,255,0,255,255,156.886,48.067,43.113,149,42,16,12,15.410,10.493,154.481,0.859,16.279,32385,255,NaN,NaN,100,32385,1,149,47,169.380,11.490,1.469,0.681,0.894
26,754,255,0,255,255,37.731,60.182,109.196,23,43,30,33,33.316,28.816,110.330,0.795,34.540,192270,255,NaN,NaN,100,192270,1,31,44,112.109,30.000,1.156,0.865,0.945
27,926,255,0,255,255,1069.302,61.578,122.368,1049,45,41,31,39.776,29.641,8.984,0.777,42.379,236130,255,NaN,NaN,100,236130,1,1049,70,19.290,31.000,1.342,0.745,0.932
28,522,255,0,255,255,758.613,59.540,90.912,743,48,30,23,30.050,22.118,176.497,0.794,30.414,133110,255,NaN,NaN,100,133110,1,743,59,170.538,22.843,1.359,0.736,0.917
29,386,255,0,255,255,349.199,60.573,77.497,339,49,22,24,23.774,20.673,98.620,0.808,26.401,98430,255,NaN,NaN,100,98430,1,341,49,114.624,21.920,1.150,0.870,0.927
30,96,255,0,255,255,620.458,54.802,38.870,613,49,14,11,13.288,9.198,162.079,0.798,14.318,24480,255,NaN,NaN,100,24480,1,613,55,167.905,10.186,1.445,0.692,0.850
31,309,255,0,255,255,250.400,69.076,70.912,240,57,22,23,24.080,16.339,126.350,0.772,25.000,78795,255,NaN,NaN,100,78795,1,244,58,126.870,17.678,1.474,0.679,0.907
32,296,255,0,255,255,575.257,66.757,77.054,564,57,23,21,23.135,16.290,35.878,0.626,25.239,75480,255,NaN,NaN,100,75480,1,566,73,33.690,18.385,1.420,0.704,0.849
33,297,255,0,255,255,232.665,69.934,73.255,223,58,21,22,23.418,16.148,129.636,0.695,26.401,75735,255,NaN,NaN,100,75735,1,223,62,142.696,17.441,1.450,0.690,0.877
34,554,255,0,255,255,385.960,73.991,92.811,373,59,26,29,30.318,23.266,117.241,0.808,31.401,141270,255,NaN,NaN,100,141270,1,373,65,142.765,24.350,1.303,0.767,0.931
35,62,255,0,255,255,621.468,65.032,33.213,615,62,13,7,13.165,5.996,171.472,0.706,13.601,15810,255,NaN,NaN,100,15810,1,615,63,162.897,6.930,2.195,0.455,0.810
36,1104,255,0,255,255,672.735,80.483,139.924,652,62,39,38,39.185,35.872,12.517,0.709,42.720,281520,255,NaN,NaN,100,281520,1,653,88,32.574,36.870,1.092,0.915,0.923
37,167,255,0,255,255,796.751,69.470,49.355,789,62,16,15,16.379,12.982,158.878,0.862,17.464,42585,255,NaN,NaN,100,42585,1,789,65,156.371,13.864,1.262,0.793,0.898
38,253,255,0,255,255,269.128,77.049,61.841,259,66,19,21,19.723,16.332,74.209,0.831,21.840,64515,255,NaN,NaN,100,64515,1,266,87,74.055,17.889,1.208,0.828,0.896
39,783,255,0,255,255,828.821,85.105,120.368,815,66,28,40,41.784,23.860,109.828,0.679,42.720,199665,255,NaN,NaN,100,199665,1,819,66,110.556,25.709,1.751,0.571,0.915
40,99,255,0,255,255,142.803,77.631,39.698,138,70,10,14,14.004,9.001,109.777,0.789,14.866,25245,255,NaN,NaN,100,25245,1,141,70,109.654,9.803,1.556,0.643,0.880
41,621,255,0,255,255,982.903,88.432,106.711,969,73,30,29,29.497,26.805,179.330,0.685,32.757,158355,255,NaN,NaN,100,158355,1,969,100,31.264,28.317,1.100,0.909,0.897
42,443,255,0,255,255,321.825,88.615,85.397,309,74,27,26,25.146,22.431,120.539,0.763,27.659,112965,255,NaN,NaN,100,112965,1,309,89,167.471,23.324,1.121,0.892,0.904
43,546,255,0,255,255,778.548,84.934,96.225,762,74,31,22,31.541,22.041,4.920,0.741,32.202,139230,255,NaN,NaN,100,139230,1,763,90,25.769,22.000,1.431,0.699,0.935
44,525,255,0,255,255,1082.380,87.001,102.368,1066,77,34,23,32.424,20.616,0.798,0.630,34.132,133875,255,NaN,NaN,100,133875,1,1066,87,5.042,23.000,1.573,0.636,0.862
45,239,255,0,255,255,753.391,87.797,60.184,744,80,19,16,18.494,16.455,5.099,0.829,20.125,60945,255,NaN,NaN,100,60945,1,745,83,153.435,16.000,1.124,0.890,0.925
46,555,255,0,255,255,880.833,93.864,91.397,867,80,29,26,29.373,24.058,154.414,0.835,30.806,141525,255,NaN,NaN,100,141525,1,869,84,144.246,25.223,1.221,0.819,0.938
47,31,255,0,255,255,608.758,86.790,20.142,605,84,7,6,7.051,5.598,40.695,0.960,8.062,7905,255,NaN,NaN,100,7905,1,605,88,29.745,6.000,1.259,0.794,0.886
48,25,255,0,255,255,858.380,86.740,18.385,855,84,7,6,6.233,5.107,30.747,0.929,7.280,6375,255,NaN,NaN,100,6375,1,855,88,15.945,5.657,1.221,0.819,0.820
49,971,255,0,255,255,479.573,105.904,134.853,463,86,33,45,41.444,29.831,92.938,0.671,45.177,247605,255,NaN,NaN,100,247605,1,471,86,95.080,32.717,1.389,0.720,0.902
50,1122,255,0,255,255,292.534,109.906,132.853,273,91,40,37,39.830,35.867,178.531,0.799,42.059,286110,255,NaN,NaN,100,286110,1,273,103,161.996,36.718,1.110,0.901,0.942
51,556,255,0,255,255,649.453,104.978,97.054,633,93,34,25,32.402,21.848,29.233,0.742,36.056,141780,255,NaN,NaN,100,141780,1,633,110,19.440,24.449,1.483,0.674,0.903
52,1060,255,0,255,255,1001.964,114.228,142.066,981,93,44,43,47.984,28.127,38.679,0.660,49.041,270300,255,NaN,NaN,100,270300,1,983,134,50.793,31.820,1.706,0.586,0.887
53,31,255,0,255,255,804.952,96.597,20.971,801,94,8,6,7.504,5.260,23.812,0.886,8.544,7905,255,NaN,NaN,100,7905,1,801,98,20.556,6.000,1.426,0.701,0.838
54,99,255,0,255,255,612.399,100.904,42.527,605,95,15,11,14.996,8.406,22.701,0.688,16.155,25245,255,NaN,NaN,100,25245,1,605,106,21.801,10.186,1.784,0.561,0.843
55,2520,255,0,255,255,138.853,123.384,215.907,111,96,56,55,58.543,54.807,66.852,0.679,63.820,642600,255,NaN,NaN,100,642600,1,122,97,125.433,54.447,1.068,0.936,0.934
56,404,255,0,255,255,949.270,114.205,79.841,940,100,22,26,25.632,20.068,106.730,0.796,26.926,103020,255,NaN,NaN,100,103020,1,945,100,105.068,22.000,1.277,0.783,0.920
57,279,255,0,255,255,425.686,111.020,68.669,417,101,17,21,20.156,17.624,92.310,0.744,21.932,71145,255,NaN,NaN,100,71145,1,422,121,65.772,17.000,1.144,0.874,0.916
58,157,255,0,255,255,238.850,112.462,51.598,231,103,14,17,16.047,12.457,74.216,0.741,17.464,40035,255,NaN,NaN,100,40035,1,237,120,76.759,14.000,1.288,0.776,0.882
59,517,255,0,255,255,216.102,118.069,87.841,202,105,26,25,27.865,23.623,30.252,0.842,30.806,131835,255,NaN,NaN,100,131835,1,203,126,35.754,24.597,1.180,0.848,0.950
60,1306,255,0,255,255,81.561,127.850,150.894,57,108,49,40,50.306,33.055,145.390,0.721,53.000,333030,255,NaN,NaN,100,333030,1,61,113,148.109,35.157,1.522,0.657,0.932
61,533,255,0,255,255,1144.449,128.129,95.640,1130,113,28,28,27.405,24.763,176.443,0.732,29.682,135915,255,NaN,NaN,100,135915,1,1131,136,32.619,25.614,1.107,0.904,0.886
62,499,255,0,255,255,347.173,129.508,88.569,332,116,28,27,28.919,21.970,43.784,0.799,30.414,127245,255,NaN,NaN,100,127245,1,342,143,62.592,23.335,1.316,0.760,0.912
63,953,255,0,255,255,1109.683,134.240,128.995,1091,116,39,38,42.153,28.786,41.128,0.720,43.278,243015,255,NaN,NaN,100,243015,1,1097,152,49.686,29.698,1.464,0.683,0.909
64,44,255,0,255,255,1081.659,121.682,26.385,1078,118,7,8,8.089,6.925,79.162,0.794,9.434,11220,255,NaN,NaN,100,11220,1,1079,126,57.995,7.000,1.168,0.856,0.871
65,258,255,0,255,255,40.969,128.450,64.669,31,120,22,19,20.380,16.119,11.152,0.775,22.561,65790,255,NaN,NaN,100,65790,1,31,125,167.196,17.406,1.264,0.791,0.872
66,16,255,0,255,255,769.500,125.000,16.142,767,122,5,6,5.187,3.928,80.783,0.772,6.083,4080,255,NaN,NaN,100,4080,1,769,122,99.462,4.472,1.320,0.757,0.762
67,154,255,0,255,255,314.981,131.500,50.527,305,125,19,12,18.945,10.350,17.292,0.758,19.698,39270,255,NaN,NaN,100,39270,1,305,134,23.962,11.068,1.830,0.546,0.893
